custID,income,gender,marital,offers,sales,vp
754735,120,0,0,1,0,0.001727
754736,120,0,0,1,0,0.001727
754737,120,0,0,1,0,0.001727
754738,120,0,0,1,0,0.001727
754739,120,0,0,1,0,0.001727
754740,120,0,0,1,0,0.001727
754741,120,0,0,1,0,0.001727
754742,120,0,0,1,0,0.001727
754743,120,0,0,1,0,0.001727
754744,120,0,0,1,0,0.001727
754745,120,0,0,1,0,0.001727
754746,120,0,0,1,0,0.001727
754747,120,0,0,1,0,0.001727
754748,120,0,0,1,0,0.001727
754749,120,0,0,1,0,0.001727
754750,120,0,0,1,0,0.001727
754751,120,0,0,1,0,0.001727
754752,120,0,0,1,0,0.001727
754753,120,0,0,1,0,0.001727
754754,120,0,0,1,0,0.001727
754755,120,0,0,1,0,0.001727
754756,120,0,0,1,0,0.001727
754757,120,0,0,1,0,0.001727
754758,120,0,0,1,0,0.001727
754759,120,0,0,1,0,0.001727
754760,120,0,0,1,0,0.001727
754761,120,0,0,1,0,0.001727
754762,120,0,0,1,0,0.001727
754763,120,0,0,1,0,0.001727
754764,120,0,0,1,0,0.001727
754765,120,0,0,1,0,0.001727
754766,120,0,0,1,0,0.001727
754767,120,0,0,1,0,0.001727
754768,120,0,0,1,0,0.001727
754769,120,0,0,1,0,0.001727
754770,120,0,0,1,0,0.001727
754771,120,0,0,1,0,0.001727
754772,120,0,0,1,0,0.001727
754773,120,0,0,1,0,0.001727
754774,120,0,0,1,0,0.001727
754775,120,0,0,1,0,0.001727
754776,120,0,0,1,0,0.001727
754777,120,0,0,1,0,0.001727
754778,120,0,0,1,0,0.001727
754779,120,0,0,1,0,0.001727
754780,120,0,0,1,0,0.001727
754781,120,0,0,1,0,0.001727
754782,120,0,0,1,0,0.001727
754783,120,0,0,1,0,0.001727
754784,120,0,0,1,0,0.001727
754785,120,0,0,1,0,0.001727
754786,120,0,0,1,0,0.001727
754787,120,0,0,1,0,0.001727
754788,120,0,0,1,0,0.001727
754789,120,0,0,1,0,0.001727
754790,120,0,0,1,0,0.001727
754791,120,0,0,1,0,0.001727
754792,120,0,0,1,0,0.001727
754793,120,0,0,1,0,0.001727
754794,120,0,0,1,0,0.001727
754795,120,0,0,1,0,0.001727
754796,120,0,0,1,0,0.001727
754797,120,0,0,1,0,0.001727
754798,120,0,0,1,0,0.001727
754799,120,0,0,1,0,0.001727
754800,120,0,0,1,0,0.001727
754801,120,0,0,1,0,0.001727
754802,120,0,0,1,0,0.001727
754803,120,0,0,1,0,0.001727
754804,120,0,0,1,0,0.001727
754805,120,0,0,1,0,0.001727
754806,120,0,0,1,0,0.001727
754807,120,0,0,1,0,0.001727
754808,120,0,0,1,0,0.001727
754809,120,0,0,1,0,0.001727
754810,120,0,0,1,0,0.001727
754811,120,0,0,1,0,0.001727
754812,120,0,0,1,0,0.001727
754813,120,0,0,1,0,0.001727
754814,120,0,0,1,0,0.001727
754815,120,0,0,1,0,0.001727
754816,120,0,0,1,0,0.001727
754817,120,0,0,1,0,0.001727
754818,120,0,0,1,0,0.001727
754819,120,0,0,1,0,0.001727
754820,120,0,0,1,0,0.001727
754821,120,0,0,1,0,0.001727
754822,120,0,0,1,0,0.001727
754823,120,0,0,1,0,0.001727
754824,120,0,0,1,0,0.001727
754825,120,0,0,1,0,0.001727
754826,120,0,0,1,0,0.001727
754827,120,0,0,1,0,0.001727
754828,120,0,0,1,0,0.001727
754829,120,0,0,1,0,0.001727
754830,120,0,0,1,0,0.001727
754831,120,0,0,1,0,0.001727
754832,120,0,0,1,0,0.001727
754833,120,0,0,1,0,0.001727
754834,120,0,0,1,0,0.001727
754835,120,0,0,1,0,0.001727
754836,120,0,0,1,0,0.001727
754837,120,0,0,1,0,0.001727
754838,120,0,0,1,0,0.001727
754839,120,0,0,1,0,0.001727
754840,120,0,0,1,0,0.001727
754841,120,0,0,1,0,0.001727
754842,120,0,0,1,0,0.001727
754843,120,0,0,1,0,0.001727
754844,120,0,0,1,0,0.001727
754845,120,0,0,1,0,0.001727
754846,120,0,0,1,0,0.001727
754847,120,0,0,1,0,0.001727
754848,120,0,0,1,0,0.001727
754849,120,0,0,1,0,0.001727
754850,120,0,0,1,0,0.001727
754851,120,0,0,1,0,0.001727
754852,120,0,0,1,0,0.001727
754853,120,0,0,1,0,0.001727
754854,120,0,0,1,0,0.001727
754855,120,0,0,1,0,0.001727
754856,120,0,0,1,0,0.001727
754857,120,0,0,1,0,0.001727
754858,120,0,0,1,0,0.001727
754859,120,0,0,1,0,0.001727
754860,120,0,0,1,0,0.001727
754861,120,0,0,1,0,0.001727
754862,120,0,0,1,0,0.001727
754863,120,0,0,1,0,0.001727
754864,120,0,0,1,0,0.001727
754865,120,0,0,1,0,0.001727
754866,120,0,0,1,0,0.001727
754867,120,0,0,1,0,0.001727
754868,120,0,0,1,0,0.001727
754869,120,0,0,1,0,0.001727
754870,120,0,0,1,0,0.001727
754871,120,0,0,1,0,0.001727
754872,120,0,0,1,0,0.001727
754873,120,0,0,1,0,0.001727
754874,120,0,0,1,0,0.001727
754875,120,0,0,1,0,0.001727
754876,120,0,0,1,0,0.001727
754877,120,0,0,1,0,0.001727
754878,120,0,0,1,0,0.001727
754879,120,0,0,1,0,0.001727
754880,120,0,0,1,0,0.001727
754881,120,0,0,1,0,0.001727
754882,120,0,0,1,0,0.001727
754883,120,0,0,1,0,0.001727
754884,120,0,0,1,0,0.001727
754885,120,0,0,1,0,0.001727
754886,120,0,0,1,0,0.001727
754887,120,0,0,1,0,0.001727
754888,120,0,0,1,0,0.001727
754889,120,0,0,1,0,0.001727
754890,120,0,0,1,0,0.001727
754891,120,0,0,1,0,0.001727
754892,120,0,0,1,0,0.001727
754893,120,0,0,1,0,0.001727
754894,120,0,0,1,0,0.001727
754895,120,0,0,1,0,0.001727
754896,120,0,0,1,0,0.001727
754897,120,0,0,1,0,0.001727
754898,120,0,0,1,0,0.001727
754899,120,0,0,1,0,0.001727
754900,120,0,0,1,0,0.001727
754901,120,0,0,1,0,0.001727
754902,120,0,0,1,0,0.001727
754903,120,0,0,1,0,0.001727
754904,120,0,0,1,0,0.001727
754905,120,0,0,1,0,0.001727
754906,120,0,0,1,0,0.001727
754907,120,0,0,1,0,0.001727
754908,120,0,0,1,0,0.001727
754909,120,0,0,1,0,0.001727
754910,120,0,0,1,0,0.001727
754911,120,0,0,1,0,0.001727
754912,120,0,0,1,0,0.001727
754913,120,0,0,1,0,0.001727
754914,120,0,0,1,0,0.001727
754915,120,0,0,1,0,0.001727
754916,120,0,0,1,0,0.001727
754917,120,0,0,1,0,0.001727
754918,120,0,0,1,0,0.001727
754919,120,0,0,1,0,0.001727
754920,120,0,0,1,0,0.001727
754921,120,0,0,1,0,0.001727
754922,120,0,0,1,0,0.001727
754923,120,0,0,1,0,0.001727
754924,120,0,0,1,0,0.001727
754925,120,0,0,1,0,0.001727
754926,120,0,0,1,0,0.001727
754927,120,0,0,1,0,0.001727
754928,120,0,0,1,0,0.001727
754929,120,0,0,1,0,0.001727
754930,120,0,0,1,0,0.001727
754931,120,0,0,1,0,0.001727
754932,120,0,0,1,0,0.001727
754933,120,0,0,1,0,0.001727
754934,120,0,0,1,0,0.001727
754935,120,0,0,1,0,0.001727
754936,120,0,0,1,0,0.001727
754937,120,0,0,1,0,0.001727
754938,120,0,0,1,0,0.001727
754939,120,0,0,1,0,0.001727
754940,120,0,0,1,0,0.001727
754941,120,0,0,1,0,0.001727
754942,120,0,0,1,0,0.001727
754943,120,0,0,1,0,0.001727
754944,120,0,0,1,0,0.001727
754945,120,0,0,1,0,0.001727
754946,120,0,0,1,0,0.001727
754947,120,0,0,1,0,0.001727
754948,120,0,0,1,0,0.001727
754949,120,0,0,1,0,0.001727
754950,120,0,0,1,0,0.001727
754951,120,0,0,1,0,0.001727
754952,120,0,0,1,0,0.001727
754953,120,0,0,1,0,0.001727
754954,120,0,0,1,0,0.001727
754955,120,0,0,1,0,0.001727
754956,120,0,0,1,0,0.001727
754957,120,0,0,1,0,0.001727
754958,120,0,0,1,0,0.001727
754959,120,0,0,1,0,0.001727
754960,120,0,0,1,0,0.001727
754961,120,0,0,1,0,0.001727
754962,120,0,0,1,0,0.001727
754963,120,0,0,1,0,0.001727
754964,120,0,0,1,0,0.001727
754965,120,0,0,1,0,0.001727
754966,120,0,0,1,0,0.001727
754967,120,0,0,1,0,0.001727
754968,120,0,0,1,0,0.001727
754969,120,0,0,1,0,0.001727
754970,120,0,0,1,0,0.001727
754971,120,0,0,1,0,0.001727
754972,120,0,0,1,0,0.001727
754973,120,0,0,1,0,0.001727
754974,120,0,0,1,0,0.001727
754975,120,0,0,1,0,0.001727
754976,120,0,0,1,0,0.001727
754977,120,0,0,1,0,0.001727
754978,120,0,0,1,0,0.001727
754979,120,0,0,1,0,0.001727
754980,120,0,0,1,0,0.001727
754981,120,0,0,1,0,0.001727
754982,120,0,0,1,0,0.001727
754983,120,0,0,1,0,0.001727
754984,120,0,0,1,0,0.001727
754985,120,0,0,1,0,0.001727
754986,120,0,0,1,0,0.001727
754987,120,0,0,1,0,0.001727
754988,120,0,0,1,0,0.001727
754989,120,0,0,1,0,0.001727
754990,120,0,0,1,0,0.001727
754991,120,0,0,1,0,0.001727
754992,120,0,0,1,0,0.001727
754993,120,0,0,1,0,0.001727
754994,120,0,0,1,0,0.001727
754995,120,0,0,1,0,0.001727
754996,120,0,0,1,0,0.001727
754997,120,0,0,1,0,0.001727
754998,120,0,0,1,0,0.001727
754999,120,0,0,1,0,0.001727
755000,120,0,0,1,0,0.001727
755001,120,0,0,1,0,0.001727
755002,120,0,0,1,0,0.001727
755003,120,0,0,1,0,0.001727
755004,120,0,0,1,0,0.001727
755005,120,0,0,1,0,0.001727
755006,120,0,0,1,0,0.001727
755007,120,0,0,1,0,0.001727
755008,120,0,0,1,0,0.001727
755009,120,0,0,1,0,0.001727
755010,120,0,0,1,0,0.001727
755011,120,0,0,1,0,0.001727
755012,120,0,0,1,0,0.001727
755013,120,0,0,1,0,0.001727
755014,120,0,0,1,0,0.001727
755015,120,0,0,1,0,0.001727
755016,120,0,0,1,0,0.001727
755017,120,0,0,1,0,0.001727
755018,120,0,0,1,0,0.001727
755019,120,0,0,1,0,0.001727
755020,120,0,0,1,0,0.001727
755021,120,0,0,1,0,0.001727
755022,120,0,0,1,0,0.001727
755023,120,0,0,1,0,0.001727
755024,120,0,0,1,0,0.001727
755025,120,0,0,1,0,0.001727
755026,120,0,0,1,0,0.001727
755027,120,0,0,1,0,0.001727
755028,120,0,0,1,0,0.001727
755029,120,0,0,1,0,0.001727
755030,120,0,0,1,0,0.001727
755031,120,0,0,1,0,0.001727
755032,120,0,0,1,0,0.001727
755033,120,0,0,1,0,0.001727
755034,120,0,0,1,0,0.001727
755035,120,0,0,1,0,0.001727
755036,120,0,0,1,0,0.001727
755037,120,0,0,1,0,0.001727
755038,120,0,0,1,0,0.001727
755039,120,0,0,1,0,0.001727
755040,120,0,0,1,0,0.001727
755041,120,0,0,1,0,0.001727
755042,120,0,0,1,0,0.001727
755043,120,0,0,1,0,0.001727
755044,120,0,0,1,0,0.001727
755045,120,0,0,1,0,0.001727
755046,120,0,0,1,0,0.001727
755047,120,0,0,1,0,0.001727
755048,120,0,0,1,0,0.001727
755049,120,0,0,1,0,0.001727
755050,120,0,0,1,0,0.001727
755051,120,0,0,1,0,0.001727
755052,120,0,0,1,0,0.001727
755053,120,0,0,1,0,0.001727
755054,120,0,0,1,0,0.001727
755055,120,0,0,1,0,0.001727
755056,120,0,0,1,0,0.001727
755057,120,0,0,1,0,0.001727
755058,120,0,0,1,0,0.001727
755059,120,0,0,1,0,0.001727
755060,120,0,0,1,0,0.001727
755061,120,0,0,1,0,0.001727
755062,120,0,0,1,0,0.001727
755063,120,0,0,1,0,0.001727
755064,120,0,0,1,0,0.001727
755065,120,0,0,1,0,0.001727
755066,120,0,0,1,0,0.001727
755067,120,0,0,1,0,0.001727
755068,120,0,0,1,0,0.001727
755069,120,0,0,1,0,0.001727
755070,120,0,0,1,0,0.001727
755071,120,0,0,1,0,0.001727
755072,120,0,0,1,0,0.001727
755073,120,0,0,1,0,0.001727
755074,120,0,0,1,0,0.001727
755075,120,0,0,1,0,0.001727
755076,120,0,0,1,0,0.001727
755077,120,0,0,1,0,0.001727
755078,120,0,0,1,0,0.001727
755079,120,0,0,1,0,0.001727
755080,120,0,0,1,0,0.001727
755081,120,0,0,1,0,0.001727
755082,120,0,0,1,0,0.001727
755083,120,0,0,1,0,0.001727
755084,120,0,0,1,0,0.001727
755085,120,0,0,1,0,0.001727
755086,120,0,0,1,0,0.001727
755087,120,0,0,1,0,0.001727
755088,120,0,0,1,0,0.001727
755089,120,0,0,1,0,0.001727
755090,120,0,0,1,0,0.001727
755091,120,0,0,1,0,0.001727
755092,120,0,0,1,0,0.001727
755093,120,0,0,1,0,0.001727
755094,120,0,0,1,0,0.001727
755095,120,0,0,1,0,0.001727
755096,120,0,0,1,0,0.001727
755097,120,0,0,1,0,0.001727
755098,120,0,0,1,0,0.001727
755099,120,0,0,1,0,0.001727
755100,120,0,0,1,0,0.001727
755101,120,0,0,1,0,0.001727
755102,120,0,0,1,0,0.001727
755103,120,0,0,1,0,0.001727
755104,120,0,0,1,0,0.001727
755105,120,0,0,1,0,0.001727
755106,120,0,0,1,0,0.001727
755107,120,0,0,1,0,0.001727
755108,120,0,0,1,0,0.001727
755109,120,0,0,1,0,0.001727
755110,120,0,0,1,0,0.001727
755111,120,0,0,1,0,0.001727
755112,120,0,0,1,0,0.001727
755113,120,0,0,1,0,0.001727
755114,120,0,0,1,0,0.001727
755115,120,0,0,1,0,0.001727
755116,120,0,0,1,0,0.001727
755117,120,0,0,1,0,0.001727
755118,120,0,0,1,0,0.001727
755119,120,0,0,1,0,0.001727
755120,120,0,0,1,0,0.001727
755121,120,0,0,1,0,0.001727
755122,120,0,0,1,0,0.001727
755123,120,0,0,1,0,0.001727
755124,120,0,0,1,0,0.001727
755125,120,0,0,1,0,0.001727
755126,120,0,0,1,0,0.001727
755127,120,0,0,1,0,0.001727
755128,120,0,0,1,0,0.001727
755129,120,0,0,1,0,0.001727
755130,120,0,0,1,0,0.001727
755131,120,0,0,1,0,0.001727
755132,120,0,0,1,0,0.001727
755133,120,0,0,1,0,0.001727
755134,120,0,0,1,0,0.001727
755135,120,0,0,1,0,0.001727
755136,120,0,0,1,0,0.001727
755137,120,0,0,1,0,0.001727
755138,120,0,0,1,0,0.001727
755139,120,0,0,1,0,0.001727
755140,120,0,0,1,0,0.001727
755141,120,0,0,1,0,0.001727
755142,120,0,0,1,0,0.001727
755143,120,0,0,1,0,0.001727
755144,120,0,0,1,0,0.001727
755145,120,0,0,1,0,0.001727
755146,120,0,0,1,0,0.001727
755147,120,0,0,1,0,0.001727
755148,120,0,0,1,0,0.001727
755149,120,0,0,1,0,0.001727
755150,120,0,0,1,0,0.001727
755151,120,0,0,1,0,0.001727
755152,120,0,0,1,0,0.001727
755153,120,0,0,1,0,0.001727
755154,120,0,0,1,0,0.001727
755155,120,0,0,1,0,0.001727
755156,120,0,0,1,0,0.001727
755157,120,0,0,1,0,0.001727
755158,120,0,0,1,0,0.001727
755159,120,0,0,1,0,0.001727
755160,120,0,0,1,0,0.001727
755161,120,0,0,1,0,0.001727
755162,120,0,0,1,0,0.001727
755163,120,0,0,1,0,0.001727
755164,120,0,0,1,0,0.001727
755165,120,0,0,1,0,0.001727
755166,120,0,0,1,0,0.001727
755167,120,0,0,1,0,0.001727
755168,120,0,0,1,0,0.001727
755169,120,0,0,1,0,0.001727
755170,120,0,0,1,0,0.001727
755171,120,0,0,1,0,0.001727
755172,120,0,0,1,0,0.001727
755173,120,0,0,1,0,0.001727
755174,120,0,0,1,0,0.001727
755175,120,0,0,1,0,0.001727
755176,120,0,0,1,0,0.001727
755177,120,0,0,1,0,0.001727
755178,120,0,0,1,0,0.001727
755179,120,0,0,1,0,0.001727
755180,120,0,0,1,0,0.001727
755181,120,0,0,1,0,0.001727
755182,120,0,0,1,0,0.001727
755183,120,0,0,1,0,0.001727
755184,120,0,0,1,0,0.001727
755185,120,0,0,1,0,0.001727
755186,120,0,0,1,0,0.001727
755187,120,0,0,1,0,0.001727
755188,120,0,0,1,0,0.001727
755189,120,0,0,1,0,0.001727
755190,120,0,0,1,0,0.001727
755191,120,0,0,1,0,0.001727
755192,120,0,0,1,0,0.001727
755193,120,0,0,1,0,0.001727
755194,120,0,0,1,0,0.001727
755195,120,0,0,1,0,0.001727
755196,120,0,0,1,0,0.001727
755197,120,0,0,1,0,0.001727
755198,120,0,0,1,0,0.001727
755199,120,0,0,1,0,0.001727
755200,120,0,0,1,0,0.001727
755201,120,0,0,1,0,0.001727
755202,120,0,0,1,0,0.001727
755203,120,0,0,1,0,0.001727
755204,120,0,0,1,0,0.001727
755205,120,0,0,1,0,0.001727
755206,120,0,0,1,0,0.001727
755207,120,0,0,1,0,0.001727
755208,120,0,0,1,0,0.001727
755209,120,0,0,1,0,0.001727
755210,120,0,0,1,0,0.001727
755211,120,0,0,1,0,0.001727
755212,120,0,0,1,0,0.001727
755213,120,0,0,1,0,0.001727
755214,120,0,0,1,0,0.001727
755215,120,0,0,1,0,0.001727
755216,120,0,0,1,0,0.001727
755217,120,0,0,1,0,0.001727
755218,120,0,0,1,0,0.001727
755219,120,0,0,1,0,0.001727
755220,120,0,0,1,0,0.001727
755221,120,0,0,1,0,0.001727
755222,120,0,0,1,0,0.001727
755223,120,0,0,1,0,0.001727
755224,120,0,0,1,0,0.001727
755225,120,0,0,1,0,0.001727
755226,120,0,0,1,0,0.001727
755227,120,0,0,1,0,0.001727
755228,120,0,0,1,0,0.001727
755229,120,0,0,1,0,0.001727
755230,120,0,0,1,0,0.001727
755231,120,0,0,1,0,0.001727
755232,120,0,0,1,0,0.001727
755233,120,0,0,1,0,0.001727
755234,120,0,0,1,0,0.001727
755235,120,0,0,1,0,0.001727
755236,120,0,0,1,0,0.001727
755237,120,0,0,1,0,0.001727
755238,120,0,0,1,0,0.001727
755239,120,0,0,1,0,0.001727
755240,120,0,0,1,0,0.001727
755241,120,0,0,1,0,0.001727
755242,120,0,0,1,0,0.001727
755243,120,0,0,1,0,0.001727
755244,120,0,0,1,0,0.001727
755245,120,0,0,1,0,0.001727
755246,120,0,0,1,0,0.001727
755247,120,0,0,1,0,0.001727
755248,120,0,0,1,0,0.001727
755249,120,0,0,1,0,0.001727
755250,120,0,0,1,0,0.001727
755251,120,0,0,1,0,0.001727
755252,120,0,0,1,0,0.001727
755253,120,0,0,1,0,0.001727
755254,120,0,0,1,0,0.001727
755255,120,0,0,1,0,0.001727
755256,120,0,0,1,0,0.001727
755257,120,0,0,1,0,0.001727
755258,120,0,0,1,0,0.001727
755259,120,0,0,1,0,0.001727
755260,120,0,0,1,0,0.001727
755261,120,0,0,1,0,0.001727
755262,120,0,0,1,1,0.001727
755263,120,0,0,1,0,0.001727
755264,120,0,0,1,0,0.001727
755265,120,0,0,1,0,0.001727
755266,120,0,0,1,0,0.001727
755267,120,0,0,1,0,0.001727
755268,120,0,0,1,0,0.001727
755269,120,0,0,1,0,0.001727
755270,120,0,0,1,0,0.001727
755271,120,0,0,1,0,0.001727
755272,120,0,0,1,0,0.001727
755273,120,0,0,1,0,0.001727
755274,120,0,0,1,0,0.001727
755275,120,0,0,1,0,0.001727
755276,120,0,0,1,0,0.001727
755277,120,0,0,1,0,0.001727
755278,120,0,0,1,0,0.001727
755279,120,0,0,1,0,0.001727
755280,120,0,0,1,0,0.001727
755281,120,0,0,1,0,0.001727
755282,120,0,0,1,0,0.001727
755283,120,0,0,1,0,0.001727
755284,120,0,0,1,0,0.001727
755285,120,0,0,1,0,0.001727
755286,120,0,0,1,0,0.001727
755287,120,0,0,1,0,0.001727
755288,120,0,0,1,0,0.001727
755289,120,0,0,1,0,0.001727
755290,120,0,0,1,0,0.001727
755291,120,0,0,1,0,0.001727
755292,120,0,0,1,0,0.001727
755293,120,0,0,1,0,0.001727
755294,120,0,0,1,0,0.001727
755295,120,0,0,1,0,0.001727
755296,120,0,0,1,0,0.001727
755297,120,0,0,1,0,0.001727
755298,120,0,0,1,0,0.001727
755299,120,0,0,1,0,0.001727
755300,120,0,0,1,0,0.001727
755301,120,0,0,1,0,0.001727
755302,120,0,0,1,0,0.001727
755303,120,0,0,1,0,0.001727
755304,120,0,0,1,0,0.001727
755305,120,0,0,1,0,0.001727
755306,120,0,0,1,0,0.001727
755307,120,0,0,1,0,0.001727
755308,120,0,0,1,0,0.001727
755309,120,0,0,1,0,0.001727
755310,120,0,0,1,0,0.001727
755311,120,0,0,1,0,0.001727
755312,120,0,0,1,0,0.001727
755313,120,0,0,1,0,0.001727
755314,120,0,0,1,0,0.001727
755315,120,0,0,1,0,0.001727
755316,120,0,0,1,0,0.001727
755317,120,0,0,1,0,0.001727
755318,120,0,0,1,0,0.001727
755319,120,0,0,1,0,0.001727
755320,120,0,0,1,0,0.001727
755321,120,0,0,1,0,0.001727
755322,120,0,0,1,0,0.001727
755323,120,0,0,1,0,0.001727
755324,120,0,0,1,0,0.001727
755325,120,0,0,1,0,0.001727
755326,120,0,0,1,0,0.001727
755327,120,0,0,1,0,0.001727
755328,120,0,0,1,0,0.001727
755329,120,0,0,1,0,0.001727
755330,120,0,0,1,0,0.001727
755331,120,0,0,1,0,0.001727
755332,120,0,0,1,0,0.001727
755333,120,0,0,1,0,0.001727
755334,120,0,0,1,0,0.001727
755335,120,0,0,1,0,0.001727
755336,120,0,0,1,0,0.001727
755337,120,0,0,1,0,0.001727
755338,120,0,0,1,0,0.001727
755339,120,0,0,1,0,0.001727
755340,120,0,0,1,0,0.001727
755341,120,0,0,1,0,0.001727
755342,120,0,0,1,0,0.001727
755343,120,0,0,1,0,0.001727
755344,120,0,0,1,0,0.001727
755345,120,0,0,1,0,0.001727
755346,120,0,0,1,0,0.001727
755347,120,0,0,1,0,0.001727
755348,120,0,0,1,0,0.001727
755349,120,0,0,1,0,0.001727
755350,120,0,0,1,0,0.001727
755351,120,0,0,1,0,0.001727
755352,120,0,0,1,0,0.001727
755353,120,0,0,1,0,0.001727
755354,120,0,0,1,0,0.001727
755355,120,0,0,1,0,0.001727
755356,120,0,0,1,0,0.001727
755357,120,0,0,1,0,0.001727
755358,120,0,0,1,0,0.001727
755359,120,0,0,1,0,0.001727
755360,120,0,0,1,0,0.001727
755361,120,0,0,1,0,0.001727
755362,120,0,0,1,0,0.001727
755363,120,0,0,1,0,0.001727
755364,120,0,0,1,0,0.001727
755365,120,0,0,1,0,0.001727
755366,120,0,0,1,0,0.001727
755367,120,0,0,1,0,0.001727
755368,120,0,0,1,0,0.001727
755369,120,0,0,1,0,0.001727
755370,120,0,0,1,0,0.001727
755371,120,0,0,1,0,0.001727
755372,120,0,0,1,0,0.001727
755373,120,0,0,1,0,0.001727
755374,120,0,0,1,0,0.001727
755375,120,0,0,1,0,0.001727
755376,120,0,0,1,0,0.001727
755377,120,0,0,1,0,0.001727
755378,120,0,0,1,0,0.001727
755379,120,0,0,1,0,0.001727
755380,120,0,0,1,0,0.001727
755381,120,0,0,1,0,0.001727
755382,120,0,0,1,0,0.001727
755383,120,0,0,1,0,0.001727
755384,120,0,0,1,0,0.001727
755385,120,0,0,1,0,0.001727
755386,120,0,0,1,0,0.001727
755387,120,0,0,1,0,0.001727
755388,120,0,0,1,0,0.001727
755389,120,0,0,1,0,0.001727
755390,120,0,0,1,0,0.001727
755391,120,0,0,1,0,0.001727
755392,120,0,0,1,0,0.001727
755393,120,0,0,1,0,0.001727
755394,120,0,0,1,0,0.001727
755395,120,0,0,1,0,0.001727
755396,120,0,0,1,0,0.001727
755397,120,0,0,1,0,0.001727
755398,120,0,0,1,0,0.001727
755399,120,0,0,1,0,0.001727
755400,120,0,0,1,0,0.001727
755401,120,0,0,1,0,0.001727
755402,120,0,0,1,0,0.001727
755403,120,0,0,1,0,0.001727
755404,120,0,0,1,0,0.001727
755405,120,0,0,1,0,0.001727
755406,120,0,0,1,0,0.001727
755407,120,0,0,1,0,0.001727
755408,120,0,0,1,0,0.001727
755409,120,0,0,1,0,0.001727
755410,120,0,0,1,0,0.001727
755411,120,0,0,1,0,0.001727
755412,120,0,0,1,0,0.001727
755413,120,0,0,1,0,0.001727
755414,120,0,0,1,0,0.001727
755415,120,0,0,1,0,0.001727
755416,120,0,0,1,0,0.001727
755417,120,0,0,1,0,0.001727
755418,120,0,0,1,0,0.001727
755419,120,0,0,1,0,0.001727
755420,120,0,0,1,0,0.001727
755421,120,0,0,1,0,0.001727
755422,120,0,0,1,0,0.001727
755423,120,0,0,1,0,0.001727
755424,120,0,0,1,0,0.001727
755425,120,0,0,1,0,0.001727
755426,120,0,0,1,0,0.001727
755427,120,0,0,1,0,0.001727
755428,120,0,0,1,0,0.001727
755429,120,0,0,1,0,0.001727
755430,120,0,0,1,0,0.001727
755431,120,0,0,1,0,0.001727
755432,120,0,0,1,0,0.001727
755433,120,0,0,1,0,0.001727
755434,120,0,0,1,0,0.001727
755435,120,0,0,1,0,0.001727
755436,120,0,0,1,0,0.001727
755437,120,0,0,1,0,0.001727
755438,120,0,0,1,0,0.001727
755439,120,0,0,1,0,0.001727
755440,120,0,0,1,0,0.001727
755441,120,0,0,1,0,0.001727
755442,120,0,0,1,0,0.001727
755443,120,0,0,1,0,0.001727
755444,120,0,0,1,0,0.001727
755445,120,0,0,1,0,0.001727
755446,120,0,0,1,0,0.001727
755447,120,0,0,1,0,0.001727
755448,120,0,0,1,0,0.001727
755449,120,0,0,1,0,0.001727
755450,120,0,0,1,0,0.001727
755451,120,0,0,1,0,0.001727
755452,120,0,0,1,0,0.001727
755453,120,0,0,1,0,0.001727
755454,120,0,0,1,0,0.001727
755455,120,0,0,1,0,0.001727
755456,120,0,0,1,0,0.001727
755457,120,0,0,1,0,0.001727
755458,120,0,0,1,0,0.001727
755459,120,0,0,1,0,0.001727
755460,120,0,0,1,0,0.001727
755461,120,0,0,1,0,0.001727
755462,120,0,0,1,0,0.001727
755463,120,0,0,1,0,0.001727
755464,120,0,0,1,0,0.001727
755465,120,0,0,1,0,0.001727
755466,120,0,0,1,0,0.001727
755467,120,0,0,1,0,0.001727
755468,120,0,0,1,0,0.001727
755469,120,0,0,1,0,0.001727
755470,120,0,0,1,0,0.001727
755471,120,0,0,1,0,0.001727
755472,120,0,0,1,0,0.001727
755473,120,0,0,1,0,0.001727
755474,120,0,0,1,0,0.001727
755475,120,0,0,1,0,0.001727
755476,120,0,0,1,0,0.001727
755477,120,0,0,1,0,0.001727
755478,120,0,0,1,0,0.001727
755479,120,0,0,1,0,0.001727
755480,120,0,0,1,0,0.001727
755481,120,0,0,1,0,0.001727
755482,120,0,0,1,0,0.001727
755483,120,0,0,1,0,0.001727
755484,120,0,0,1,0,0.001727
755485,120,0,0,1,0,0.001727
755486,120,0,0,1,0,0.001727
755487,120,0,0,1,0,0.001727
755488,120,0,0,1,0,0.001727
755489,120,0,0,1,0,0.001727
755490,120,0,0,1,0,0.001727
755491,120,0,0,1,0,0.001727
755492,120,0,0,1,0,0.001727
755493,120,0,0,1,0,0.001727
755494,120,0,0,1,0,0.001727
755495,120,0,0,1,0,0.001727
755496,120,0,0,1,0,0.001727
755497,120,0,0,1,0,0.001727
755498,120,0,0,1,0,0.001727
755499,120,0,0,1,0,0.001727
755500,120,0,0,1,0,0.001727
755501,120,0,0,1,0,0.001727
755502,120,0,0,1,0,0.001727
755503,120,0,0,1,0,0.001727
755504,120,0,0,1,0,0.001727
755505,120,0,0,1,0,0.001727
755506,120,0,0,1,0,0.001727
755507,120,0,0,1,0,0.001727
755508,120,0,0,1,0,0.001727
755509,120,0,0,1,0,0.001727
755510,120,0,0,1,0,0.001727
